Label,Num Words in Subject,Num Words in Body,Avg Word Length in Body,free,now,click,here,buy,time,offer,the,to,ect,and,of,a,for,you,in,hou,on,this,is,i,enron,be,that,we,from,will,have,with,your,2000,com,at,are,s,it,please
0,7,152,3.710526315789474,0,0,0,0,0,0,0,3,2,0,0,0,1,2,1,0,0,4,0,0,1,12,0,0,0,0,0,0,1,0,6,7,0,0,0,0,1
0,1,171,4.064327485380117,0,0,0,1,0,0,0,9,5,3,1,0,1,2,0,0,2,2,4,5,2,1,0,1,3,1,1,0,1,0,2,0,0,0,0,2,1
0,7,941,3.91817215727949,0,0,0,0,0,0,0,17,17,77,5,1,14,7,5,3,41,16,6,6,6,19,3,1,0,11,1,2,2,0,28,0,4,8,1,0,3
1,6,144,4.784722222222222,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,5,77,3.948051948051948,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,3,0,1,0,0,1,0
0,5,128,4.7265625,0,0,0,0,0,0,0,6,2,6,3,0,0,3,0,1,3,0,2,1,1,2,0,0,0,1,0,1,1,1,1,0,0,1,1,0,2
0,2,283,4.80565371024735,1,0,0,0,0,0,0,24,16,0,7,5,3,4,1,4,0,3,5,2,4,0,2,0,0,3,6,1,2,2,2,0,1,0,2,0,2
0,4,63,4.4603174603174605,0,0,0,0,0,0,0,5,3,0,1,1,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,1,1
1,2,520,4.846153846153846,2,0,0,0,0,0,0,24,14,0,8,23,8,6,6,8,0,3,5,3,8,0,5,2,0,3,3,0,2,10,0,3,2,1,0,0,0
0,6,188,4.611702127659575,0,0,0,0,0,0,0,10,7,0,1,1,3,1,0,1,0,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0
0,2,29,3.689655172413793,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,4,197,5.187817258883249,0,0,0,0,0,0,0,5,2,0,2,3,1,3,1,1,0,1,4,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,1
0,4,71,4.450704225352113,0,0,0,0,0,1,0,2,1,0,0,3,2,0,1,0,0,1,1,0,1,0,2,2,0,0,3,0,1,1,0,0,1,0,0,0,0
0,4,44,4.204545454545454,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0
0,6,21,4.333333333333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,276,4.2644927536231885,1,0,0,0,0,1,0,4,9,0,2,6,1,4,8,3,0,1,1,6,2,0,2,1,5,2,2,1,1,3,1,0,2,1,1,2,2
1,12,391,4.414322250639386,2,0,1,0,0,0,0,8,15,0,8,2,2,7,4,5,0,4,8,2,0,0,3,0,1,2,0,2,5,9,0,6,0,1,4,3,2
0,2,33,3.8484848484848486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,6,20,4.75,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,3,4,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,151,3.80794701986755,0,0,0,0,0,0,0,4,7,0,2,0,2,3,3,2,0,0,0,1,2,0,3,1,2,2,1,2,1,0,1,0,2,5,0,2,0
0,4,74,4.202702702702703,0,0,0,0,0,0,0,6,2,0,0,2,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0
0,2,42,3.8095238095238093,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,237,5.1308016877637135,1,0,0,0,0,1,0,6,5,0,4,0,2,5,4,2,0,1,2,4,3,1,0,2,0,1,0,2,2,3,0,1,2,0,2,0,4
0,6,43,4.813953488372093,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,3,284,4.700704225352113,0,0,0,0,0,0,0,22,14,0,7,6,5,2,0,3,0,1,2,3,4,0,1,1,1,2,0,1,4,0,0,0,2,5,2,1,1
0,5,292,4.061643835616438,0,0,0,0,0,0,0,11,7,11,2,2,1,4,3,3,7,4,4,2,3,6,1,4,1,2,1,6,1,0,6,0,1,3,1,0,3
1,7,54,4.518518518518518,0,0,0,0,0,0,0,2,2,0,0,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,200,4.13,0,0,0,0,0,1,0,2,8,9,2,3,2,3,4,1,4,0,4,4,4,4,2,1,0,1,1,1,0,0,3,0,1,0,0,1,2
0,3,34,5.205882352941177,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0
1,3,5,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,293,4.051194539249146,0,0,0,0,0,1,0,7,10,1,5,5,6,5,4,2,0,3,4,3,11,3,4,3,1,1,3,4,4,0,2,4,3,1,2,3,0
0,2,41,3.658536585365854,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,353,4.317280453257791,0,0,0,0,0,0,0,17,8,15,2,4,1,4,0,1,8,5,0,6,1,6,6,6,1,1,2,0,5,0,5,0,2,1,1,1,0
0,7,16,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,91,3.659340659340659,1,0,0,0,0,0,0,4,3,0,1,0,1,0,2,0,0,0,0,1,5,0,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0
0,6,830,4.525301204819277,1,2,2,3,0,0,0,29,28,1,18,18,7,13,29,16,0,5,8,4,0,1,0,4,11,9,1,4,6,17,1,12,6,6,4,4,2
0,4,47,4.170212765957447,0,0,0,0,0,0,0,1,1,0,2,1,2,0,1,0,0,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2
0,3,475,4.6421052631578945,0,0,0,0,1,0,0,7,8,16,4,3,10,1,6,2,11,5,2,1,0,59,3,2,4,1,4,3,1,2,3,0,1,4,7,0,4
0,6,51,3.549019607843137,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0
0,2,38,3.6578947368421053,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
0,5,107,4.644859813084112,0,0,0,0,0,1,0,9,8,0,2,3,0,0,1,3,0,2,2,1,0,0,3,2,0,0,1,0,0,2,0,0,0,2,0,2,2
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,460,4.778260869565218,2,0,1,0,0,0,0,9,8,0,10,3,5,9,5,6,0,3,7,3,0,0,4,2,1,2,0,2,4,8,0,6,0,1,3,4,3
1,2,264,6.003787878787879,0,0,0,1,0,0,0,4,2,0,2,1,3,1,1,1,0,0,1,3,3,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,0
0,5,39,3.769230769230769,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,7,697,3.9784791965566715,0,0,0,0,0,0,0,14,14,35,16,6,13,4,13,7,19,11,11,15,6,0,0,6,3,9,1,6,3,2,1,0,2,1,1,3,10
0,3,45,3.5555555555555554,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,194,4.484536082474227,1,0,0,0,0,2,0,4,6,0,6,0,5,2,7,5,0,0,1,1,0,0,0,0,2,1,1,2,1,8,0,2,3,2,2,1,1
0,7,77,3.038961038961039,0,0,0,0,0,0,0,3,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10,139,4.0,0,0,0,0,0,0,0,2,1,31,0,0,1,1,0,0,15,2,0,0,0,5,0,1,0,1,0,0,0,0,4,0,0,1,1,0,0
0,2,402,4.358208955223881,0,1,1,0,0,3,0,27,11,0,5,10,7,10,13,5,0,5,4,2,2,0,5,4,4,1,6,6,3,11,0,0,1,3,0,1,7
0,7,26,3.5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,81,4.012345679012346,0,0,0,0,0,0,0,7,4,0,2,1,1,4,0,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0
0,3,284,4.700704225352113,0,0,0,0,0,0,0,22,14,0,7,6,5,2,0,3,0,1,2,3,4,0,1,1,1,2,0,1,4,0,0,0,2,5,2,1,1
0,2,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,229,4.4104803493449785,0,0,0,0,0,0,0,10,3,0,9,8,4,3,4,1,0,1,4,4,3,0,3,2,0,0,3,2,1,1,2,1,1,0,1,2,0
1,4,72,4.041666666666667,0,0,0,0,0,1,0,1,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0
1,7,40,4.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,4,62,3.3870967741935485,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1
0,8,179,4.167597765363128,0,0,0,0,0,0,0,2,4,0,1,0,2,0,0,0,0,1,1,1,0,3,2,0,0,2,2,0,0,0,2,3,1,0,0,0,0
0,3,58,3.7413793103448274,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,0,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,2,1,1,1,0
1,13,322,4.3105590062111805,0,1,0,0,0,0,0,3,2,0,3,0,0,1,1,3,0,0,1,0,0,0,0,0,3,0,0,0,1,3,0,0,0,1,3,0,1
0,7,26,4.538461538461538,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,40,4.35,0,0,0,0,0,0,0,4,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
0,3,88,3.8295454545454546,0,0,0,0,0,0,0,6,1,0,2,2,4,1,0,0,0,1,1,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,25,4.72,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,67,4.388059701492537,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2
1,7,28,4.75,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,159,4.811320754716981,0,0,0,1,0,0,0,8,6,0,6,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,4,154,3.9025974025974026,0,0,0,0,0,0,0,2,5,7,2,2,1,1,3,0,4,2,3,1,3,0,0,0,2,3,0,3,0,1,2,0,0,1,1,2,1
0,5,688,4.559593023255814,4,0,2,2,0,2,0,24,25,1,14,10,9,11,21,10,0,5,7,4,0,1,0,5,8,9,1,3,8,13,1,14,7,5,5,3,2
0,6,146,3.6232876712328768,0,0,0,0,0,0,0,15,2,0,0,4,4,2,2,0,0,0,0,4,1,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,4,61,4.540983606557377,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1,18,68,4.220588235294118,1,1,0,1,0,0,0,0,0,0,2,0,0,2,3,0,0,0,2,1,2,0,0,0,0,2,0,0,0,3,0,1,3,0,1,0,0
0,5,23,2.739130434782609,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,80,5.4625,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,195,3.9384615384615387,0,0,0,0,0,0,0,4,6,5,3,4,1,0,3,1,3,5,3,1,3,4,0,1,0,1,1,2,1,0,3,0,0,1,1,1,2
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,50,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,142,4.014084507042254,0,0,0,0,0,0,0,2,3,0,3,1,2,1,1,0,0,0,1,0,8,0,1,1,0,0,0,1,3,0,0,0,0,0,3,3,0
0,7,19,3.736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,50,3.52,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,2,66,4.106060606060606,0,1,0,0,0,0,0,3,2,0,2,0,1,0,1,0,0,0,1,2,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,2,6,5.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8,44,5.295454545454546,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,8,976,5.225409836065574,0,0,0,0,0,0,0,47,23,0,21,37,21,5,6,20,0,6,21,14,0,0,9,13,2,7,3,1,3,2,0,0,2,5,4,3,0
0,8,113,4.115044247787611,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,3,5,2,0,0,0,0
1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,504,4.069444444444445,0,0,0,0,0,0,0,26,8,10,2,0,5,13,3,3,4,2,2,13,8,7,1,1,2,0,1,3,0,1,14,0,0,1,2,1,1
0,7,40,4.55,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
0,4,212,3.990566037735849,0,1,0,0,0,0,0,7,2,15,4,2,1,1,0,1,8,3,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0
0,5,81,3.728395061728395,0,0,0,0,0,0,0,3,2,0,1,0,0,4,0,0,0,0,1,1,0,1,3,0,0,2,3,0,1,0,0,0,2,0,1,0,0
0,2,86,3.5232558139534884,0,0,0,0,0,0,0,2,2,0,4,0,0,1,2,0,0,0,1,2,2,0,2,0,2,0,3,1,1,0,0,0,1,1,2,0,1
0,4,245,3.795918367346939,0,0,0,1,0,0,0,4,4,11,0,0,6,1,0,0,6,1,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1,3,99,4.767676767676767,0,0,0,1,0,0,0,0,4,0,1,0,0,1,5,0,0,0,0,1,0,0,0,1,5,1,0,0,0,2,0,0,0,1,0,0,1
0,7,57,3.912280701754386,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
0,4,22,3.090909090909091,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,429,4.841491841491841,0,0,0,0,0,1,0,12,14,0,9,11,3,4,11,10,0,2,9,4,0,0,2,1,1,4,1,1,2,15,0,0,0,1,1,0,5
1,6,69,4.391304347826087,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,1,0
0,3,132,4.090909090909091,0,0,0,1,0,0,0,5,2,0,1,0,1,0,3,2,0,1,1,1,1,0,1,3,1,2,0,0,0,0,0,0,1,2,0,1,1
0,5,121,4.363636363636363,0,0,0,0,0,1,0,3,3,0,3,1,0,2,2,1,0,4,7,3,4,0,3,1,1,1,0,3,0,1,0,0,1,0,0,2,0
1,12,136,4.8161764705882355,0,0,0,0,0,0,0,4,1,0,6,2,1,4,0,2,0,1,0,1,1,0,1,1,3,0,0,4,0,5,0,0,2,1,3,2,0
0,5,328,4.25,0,0,0,0,0,0,0,8,2,8,4,1,1,2,0,2,4,3,1,0,0,4,4,0,0,2,2,1,0,0,0,0,0,2,0,0,0
0,2,132,4.651515151515151,0,0,0,0,0,1,0,2,5,0,5,1,1,3,1,2,0,1,4,0,3,0,2,3,2,0,1,2,1,2,0,0,0,3,0,1,1
1,2,158,5.810126582278481,0,1,0,0,0,0,0,2,1,0,0,2,4,0,6,1,0,1,0,4,0,0,0,0,0,1,0,2,1,3,0,0,0,2,0,0,0
0,3,65,5.246153846153846,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,1,0
0,5,837,4.174432497013142,0,1,0,0,2,0,1,20,23,21,2,9,8,6,7,5,11,17,6,7,18,0,4,16,2,3,8,5,7,1,6,0,1,2,5,5,1
0,3,287,3.6097560975609757,0,0,0,0,0,0,0,7,13,13,1,0,1,2,4,0,7,1,7,7,7,1,1,0,0,1,0,2,2,0,0,0,1,1,1,6,2
0,7,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,590,4.611864406779661,1,0,0,2,0,0,0,31,21,0,12,17,12,7,9,13,0,4,15,9,18,0,4,4,0,5,13,2,7,12,0,1,2,2,2,4,0
1,12,354,4.53954802259887,2,0,1,0,0,0,0,8,9,0,6,2,3,9,3,6,0,1,6,2,0,0,4,0,1,1,0,2,3,4,0,6,0,1,3,1,3
0,3,8,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,20,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,6,148,4.871621621621622,0,1,0,0,0,0,0,3,6,0,5,0,1,1,3,4,0,0,0,0,0,0,3,2,1,0,1,0,4,3,0,0,0,0,1,0,0
0,4,18,4.5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,430,4.43953488372093,0,2,0,1,0,0,0,28,15,0,13,21,8,5,8,3,0,2,5,1,4,0,6,4,4,2,6,3,4,3,1,0,1,2,2,2,1
1,7,115,4.747826086956522,0,0,0,0,0,1,0,2,4,0,6,1,2,0,1,3,0,0,0,0,0,0,0,2,2,0,1,2,0,2,0,0,4,2,0,1,0
0,5,25,4.64,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,1,543,4.609576427255985,0,0,0,1,0,0,0,25,13,3,8,15,11,6,2,6,2,4,2,7,0,3,5,16,0,5,2,0,0,1,2,0,1,2,9,4,2
0,4,57,3.9649122807017543,0,0,0,0,0,0,0,1,3,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,3,47,4.276595744680851,0,0,0,1,0,1,0,0,0,0,2,0,1,3,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,65,4.046153846153846,0,0,0,0,0,1,0,3,1,0,1,2,3,1,1,1,0,0,1,2,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,1,0
1,7,48,4.729166666666667,0,0,1,2,0,0,0,4,5,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2
0,2,284,4.105633802816901,0,0,0,0,1,3,0,17,12,4,1,1,1,3,2,2,2,2,2,4,4,2,0,2,0,1,0,2,1,2,1,0,5,7,0,1,1
0,4,55,4.5636363636363635,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,34,4.235294117647059,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,24,3.7916666666666665,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,12,4.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,12,208,3.826923076923077,0,0,0,0,0,0,0,12,3,7,6,2,5,6,2,2,4,1,2,2,4,0,1,0,1,0,1,0,1,0,6,0,2,3,1,1,2
0,8,6,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,161,3.5527950310559007,0,0,0,0,0,0,0,3,2,5,1,1,0,1,1,1,2,2,1,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,255,4.376470588235295,0,1,0,0,0,0,0,11,7,0,2,2,4,3,1,3,0,4,0,1,6,0,1,4,7,3,2,4,3,0,0,0,0,1,2,0,2
0,5,98,3.857142857142857,0,0,0,0,0,0,0,1,4,0,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,3,0,3,0,0,0,0,1,0,0,0,0
0,3,62,4.193548387096774,0,0,0,0,1,0,0,1,1,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,3
0,8,550,3.929090909090909,0,3,0,1,0,0,0,11,19,11,7,5,5,6,8,4,5,6,11,6,10,11,1,7,3,4,4,6,1,0,5,0,0,2,2,4,2
0,9,51,3.9411764705882355,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
0,5,129,4.093023255813954,0,0,0,0,0,0,0,3,2,5,0,2,0,2,1,1,3,2,1,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,3,173,4.086705202312139,0,0,0,0,0,0,0,5,5,9,3,2,4,5,3,1,5,3,2,3,1,0,0,0,0,3,0,0,1,0,3,0,0,0,0,1,0
0,11,206,4.514563106796117,0,0,0,0,0,0,0,10,6,9,2,0,1,1,1,3,5,2,5,1,2,0,3,1,0,0,2,1,4,1,3,0,0,0,0,1,2
0,8,50,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,67,4.686567164179104,1,0,0,0,0,0,0,1,3,0,3,1,1,2,0,2,0,0,0,1,2,1,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0
0,3,291,4.512027491408935,0,0,0,0,0,0,0,17,13,0,1,13,5,2,5,3,0,4,5,0,4,1,4,3,3,2,1,5,5,0,0,0,3,0,1,0,0
1,14,445,4.53932584269663,2,0,1,0,0,0,0,14,8,0,10,2,5,8,3,6,0,3,6,5,0,0,3,0,1,1,0,2,4,5,0,6,0,1,3,1,2
0,9,186,4.537634408602151,0,0,0,0,0,0,0,11,5,0,4,7,1,3,4,1,0,1,2,2,0,0,1,2,0,1,0,4,2,1,0,0,0,0,0,0,2
0,4,26,4.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,9,3.2222222222222223,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4,18,3.611111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,5,44,4.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,52,4.653846153846154,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0
1,2,74,4.635135135135135,0,0,0,0,0,0,0,2,0,0,3,1,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
